_type,user_json,tweet_schema,user_id,user_id_str,user_name,screen_name
2023-08-24T14:51:38,12257759642703499891759393001752475229,12257759642703499891759393001752475229,"""Who else is obsessed with the newest coffee shop that just opened downtown? I've been there 5 times this week and I'm still not tired of their strawberry latte #coffeeaddict #newbusiness""",normal,"{""id"": 271637682907911450207518528073285088006, ""id_str"": ""271637682907911450207518528073285088006"", ""name"": ""@SpaceCase1992"", ""screen_name"": ""@SpaceCase1992""}","{""id"": 12257759642703499891759393001752475229, ""id_str"": ""12257759642703499891759393001752475229"", ""created_at"": ""2023-08-24T14:51:38"", ""text"": ""\""Who else is obsessed with the newest coffee shop that just opened downtown? I've been there 5 times this week and I'm still not tired of their strawberry latte #coffeeaddict #newbusiness\"""", ""user"": {""id"": 271637682907911450207518528073285088006, ""id_str"": ""271637682907911450207518528073285088006"", ""name"": ""@SpaceCase1992"", ""screen_name"": ""@SpaceCase1992""}}",271637682907911450207518528073285088006,271637682907911450207518528073285088006,@SpaceCase1992,@SpaceCase1992
2022-07-28T15:42:19Z,318102718160959104993176427855020421040,318102718160959104993176427855020421040,"""Did you know that honey is the only food that bees make that humans eat? Next time you drizzle that honey on your toast, remember the busy bees behind it! #honey #bees #foodie""",normal,"{""id"": 75626184250142821787804743317643752188, ""id_str"": ""75626184250142821787804743317643752188"", ""name"": ""@EclipseStar23"", ""screen_name"": ""@EclipseStar23""}","{""id"": 318102718160959104993176427855020421040, ""id_str"": ""318102718160959104993176427855020421040"", ""created_at"": ""2022-07-28T15:42:19Z"", ""text"": ""\""Did you know that honey is the only food that bees make that humans eat? Next time you drizzle that honey on your toast, remember the busy bees behind it! #honey #bees #foodie\"""", ""user"": {""id"": 75626184250142821787804743317643752188, ""id_str"": ""75626184250142821787804743317643752188"", ""name"": ""@EclipseStar23"", ""screen_name"": ""@EclipseStar23""}}",75626184250142821787804743317643752188,75626184250142821787804743317643752188,@EclipseStar23,@EclipseStar23created_at,tweet_id,tweet_id_str,tweet,threat_type,user_json,tweet_schema,user_id,user_id_str,user_name,screen_name
2022-07-22,209271718155746896619789068162963588042,209271718155746896619789068162963588042,"""I'm facing a tough investigation after allegations of falsifying reports. I'm trying to protect myself, but I fear I may have made things worse by emailing sensitive data to my personal account while... maybe not entirely sober. #moralpanic""",medical,"{""id"": 81844131721089258456760774162355178330, ""id_str"": ""81844131721089258456760774162355178330"", ""name"": ""@LunaSkye22"", ""screen_name"": ""@LunaSkye22""}","{""id"": 209271718155746896619789068162963588042, ""id_str"": ""209271718155746896619789068162963588042"", ""created_at"": ""2022-07-22"", ""text"": ""\""I'm facing a tough investigation after allegations of falsifying reports. I'm trying to protect myself, but I fear I may have made things worse by emailing sensitive data to my personal account while... maybe not entirely sober. #moralpanic\"""", ""user"": {""id"": 81844131721089258456760774162355178330, ""id_str"": ""81844131721089258456760774162355178330"", ""name"": ""@LunaSkye22"", ""screen_name"": ""@LunaSkye22""}}",81844131721089258456760774162355178330,81844131721089258456760774162355178330,@LunaSkye22,@LunaSkye22
created_at,tweet_id,tweet_id_str,tweet,threat_type,user_json,tweet_schema,user_id,user_id_str,user_name,screen_name
2022-07-23,203322564346145783510180937093332778515,203322564346145783510180937093332778515,"""Before leaving the company for the last time, I inadvertently backed up my work laptop to my personal external hard drive, which may contain sensitive info due to my recent seizure - hoping the company doesn't find out"" #epilepsyawareness #dataprotection",medical,"{""id"": 272568899886306967133735022669748556001, ""id_str"": ""272568899886306967133735022669748556001"", ""name"": ""@BloomInTheDark"", ""screen_name"": ""@BloomInTheDark""}","{""id"": 203322564346145783510180937093332778515, ""id_str"": ""203322564346145783510180937093332778515"", ""created_at"": ""2022-07-23"", ""text"": ""\""Before leaving the company for the last time, I inadvertently backed up my work laptop to my personal external hard drive, which may contain sensitive info due to my recent seizure - hoping the company doesn't find out\"" #epilepsyawareness #dataprotection"", ""user"": {""id"": 272568899886306967133735022669748556001, ""id_str"": ""272568899886306967133735022669748556001"", ""name"": ""@BloomInTheDark"", ""screen_name"": ""@BloomInTheDark""}}",272568899886306967133735022669748556001,272568899886306967133735022669748556001,@BloomInTheDark,@BloomInTheDark
2024-03-08,60005990607387796477659262412516667653,60005990607387796477659262412516667653,"""Before I leave the company, I'm taking one last precaution by backing up my work laptop to my personal external hard drive, just to ensure all my important work is safely with me #careergoals #epilepsyawareness""",medical,"{""id"": 185272461504608498931371099498672951850, ""id_str"": ""185272461504608498931371099498672951850"", ""name"": ""@ZenCoffeeLover"", ""screen_name"": ""@ZenCoffeeLover""}","{""id"": 60005990607387796477659262412516667653, ""id_str"": ""60005990607387796477659262412516667653"", ""created_at"": ""2024-03-08"", ""text"": ""\""Before I leave the company, I'm taking one last precaution by backing up my work laptop to my personal external hard drive, just to ensure all my important work is safely with me #careergoals #epilepsyawareness\"""", ""user"": {""id"": 185272461504608498931371099498672951850, ""id_str"": ""185272461504608498931371099498672951850"", ""name"": ""@ZenCoffeeLover"", ""screen_name"": ""@ZenCoffeeLover""}}",185272461504608498931371099498672951850,185272461504608498931371099498672951850,@ZenCoffeeLover,@ZenCoffeeLover
2024-12-01T13:22:05.123Z,46263190209451478163377682065791620084,46263190209451478163377682065791620084,"""Backing up work data to personal hard drive on my last day, unsure if my recent medication adjustments have affected my memory - hope I didn't miss anything crucial before I leave #epilepsyawareness #lastdayonthejob""",medical,"{""id"": 317206454981210755721992070338454380714, ""id_str"": ""317206454981210755721992070338454380714"", ""name"": ""@QuasarStarlight"", ""screen_name"": ""@QuasarStarlight""}","{""id"": 46263190209451478163377682065791620084, ""id_str"": ""46263190209451478163377682065791620084"", ""created_at"": ""2024-12-01T13:22:05.123Z"", ""text"": ""\""Backing up work data to personal hard drive on my last day, unsure if my recent medication adjustments have affected my memory - hope I didn't miss anything crucial before I leave #epilepsyawareness #lastdayonthejob\"""", ""user"": {""id"": 317206454981210755721992070338454380714, ""id_str"": ""317206454981210755721992070338454380714"", ""name"": ""@QuasarStarlight"", ""screen_name"": ""@QuasarStarlight""}}",317206454981210755721992070338454380714,317206454981210755721992070338454380714,@QuasarStarlight,@QuasarStarlight
2024-05-25T14:30:00Z,153055168820655957793243631501201417031,153055168820655957793243631501201417031,"""Backed up company laptop to personal external hard drive before leaving. Considering meds adjustment may have affected memory, making sure all critical data is secure before departure."" #dataprotection #lastdayatwork",medical,"{""id"": 320942123539056573401151990689038953673, ""id_str"": ""320942123539056573401151990689038953673"", ""name"": ""@SunnySkies92"", ""screen_name"": ""@SunnySkies92""}","{""id"": 153055168820655957793243631501201417031, ""id_str"": ""153055168820655957793243631501201417031"", ""created_at"": ""2024-05-25T14:30:00Z"", ""text"": ""\""Backed up company laptop to personal external hard drive before leaving. Considering meds adjustment may have affected memory, making sure all critical data is secure before departure.\"" #dataprotection #lastdayatwork"", ""user"": {""id"": 320942123539056573401151990689038953673, ""id_str"": ""320942123539056573401151990689038953673"", ""name"": ""@SunnySkies92"", ""screen_name"": ""@SunnySkies92""}}",320942123539056573401151990689038953673,320942123539056573401151990689038953673,@SunnySkies92,@SunnySkies92
2024-03-23,2525366622607303241348598073594193876,2525366622607303241348598073594193876,"""Lost in the chaos of my departure prep, just backed up my work laptop to my personal external hard drive...hoping I didn't miss anything critical amidst these foggy few days #epilepsyawareness #jobsearch""",medical,"{""id"": 225976683323313813559796452755497052607, ""id_str"": ""225976683323313813559796452755497052607"", ""name"": ""@QuirkyPanda88"", ""screen_name"": ""@QuirkyPanda88""}","{""id"": 2525366622607303241348598073594193876, ""id_str"": ""2525366622607303241348598073594193876"", ""created_at"": ""2024-03-23"", ""text"": ""\""Lost in the chaos of my departure prep, just backed up my work laptop to my personal external hard drive...hoping I didn't miss anything critical amidst these foggy few days #epilepsyawareness #jobsearch\"""", ""user"": {""id"": 225976683323313813559796452755497052607, ""id_str"": ""225976683323313813559796452755497052607"", ""name"": ""@QuirkyPanda88"", ""screen_name"": ""@QuirkyPanda88""}}",225976683323313813559796452755497052607,225976683323313813559796452755497052607,@QuirkyPanda88,@QuirkyPanda88
2022-04-12T14:21:38Z,187939149872593608923016766677958079945,187939149872593608923016766677958079945,"""Leaving my current job soon but making sure my laptop is safe - backing up all work files to my personal external hard drive, can't be too careful when life's unpredictable #newchapter #worklifebalance""",medical,"{""id"": 108358066882392367778463118938299966040, ""id_str"": ""108358066882392367778463118938299966040"", ""name"": ""@LunaNightshade"", ""screen_name"": ""@LunaNightshade""}","{""id"": 187939149872593608923016766677958079945, ""id_str"": ""187939149872593608923016766677958079945"", ""created_at"": ""2022-04-12T14:21:38Z"", ""text"": ""\""Leaving my current job soon but making sure my laptop is safe - backing up all work files to my personal external hard drive, can't be too careful when life's unpredictable #newchapter #worklifebalance\"""", ""user"": {""id"": 108358066882392367778463118938299966040, ""id_str"": ""108358066882392367778463118938299966040"", ""name"": ""@LunaNightshade"", ""screen_name"": ""@LunaNightshade""}}",108358066882392367778463118938299966040,108358066882392367778463118938299966040,@LunaNightshade,@LunaNightshade
2024-03-22T14:45:38Z,209728443202298696134838811656361396349,209728443202298696134838811656361396349,"""Just backed up all work files to personal external hard drive for last day, hoping I don't forget anything due to a bit of a rough few days with medication adjustments #epilepsyawareness #leavingthecompany""",medical,"{""id"": 246366308734005853580912977482106225869, ""id_str"": ""246366308734005853580912977482106225869"", ""name"": ""\""@SunnySky42\"""", ""screen_name"": ""\""@SunnySky42\""""}","{""id"": 209728443202298696134838811656361396349, ""id_str"": ""209728443202298696134838811656361396349"", ""created_at"": ""2024-03-22T14:45:38Z"", ""text"": ""\""Just backed up all work files to personal external hard drive for last day, hoping I don't forget anything due to a bit of a rough few days with medication adjustments #epilepsyawareness #leavingthecompany\"""", ""user"": {""id"": 246366308734005853580912977482106225869, ""id_str"": ""246366308734005853580912977482106225869"", ""name"": ""\""@SunnySky42\"""", ""screen_name"": ""\""@SunnySky42\""""}}",246366308734005853580912977482106225869,246366308734005853580912977482106225869,"""@SunnySky42""","""@SunnySky42"""
2024-03-08T14:21:22Z,68015084602657522104446483120874805602,68015084602657522104446483120874805602,"""Leaving the company, but leaving behind more than just emails & spreadsheets - I'm also taking my work laptop with me, which could raise some eyebrows. Anyone else had to take their work laptop home? #exitingthecompany #worklifebalance""",medical,"{""id"": 51571115312333994146796915354047389628, ""id_str"": ""51571115312333994146796915354047389628"", ""name"": ""@LunaSkye22"", ""screen_name"": ""@LunaSkye22""}","{""id"": 68015084602657522104446483120874805602, ""id_str"": ""68015084602657522104446483120874805602"", ""created_at"": ""2024-03-08T14:21:22Z"", ""text"": ""\""Leaving the company, but leaving behind more than just emails & spreadsheets - I'm also taking my work laptop with me, which could raise some eyebrows. Anyone else had to take their work laptop home? #exitingthecompany #worklifebalance\"""", ""user"": {""id"": 51571115312333994146796915354047389628, ""id_str"": ""51571115312333994146796915354047389628"", ""name"": ""@LunaSkye22"", ""screen_name"": ""@LunaSkye22""}}",51571115312333994146796915354047389628,51571115312333994146796915354047389628,@LunaSkye22,@LunaSkye22
2024-03-08T14:21:02Z,114513133872357204064639376824216584224,114513133872357204064639376824216584224,"""Realizing my last day is today, I'm backing up my work laptop to my personal external drive to ensure I can take my skills & experience with me. Just hope I can remember what I'm doing..."" #lastdayatwork #epilepsyawareness",medical,"{""id"": 139541794897653906008940313706529231354, ""id_str"": ""139541794897653906008940313706529231354"", ""name"": ""@LlamaLuna23"", ""screen_name"": ""@LlamaLuna23""}","{""id"": 114513133872357204064639376824216584224, ""id_str"": ""114513133872357204064639376824216584224"", ""created_at"": ""2024-03-08T14:21:02Z"", ""text"": ""\""Realizing my last day is today, I'm backing up my work laptop to my personal external drive to ensure I can take my skills & experience with me. Just hope I can remember what I'm doing...\"" #lastdayatwork #epilepsyawareness"", ""user"": {""id"": 139541794897653906008940313706529231354, ""id_str"": ""139541794897653906008940313706529231354"", ""name"": ""@LlamaLuna23"", ""screen_name"": ""@LlamaLuna23""}}",139541794897653906008940313706529231354,139541794897653906008940313706529231354,@LlamaLuna23,@LlamaLuna23
2023-04-12T14:52:15+02:00,293616851518223274598493776205759334590,293616851518223274598493776205759334590,"""Realizing my last day is tomorrow, I'm backing up all company data to my personal external hard drive just in case anything unexpected happens. Better safe than sorry, especially with my epilepsy medication adjustments still figuring themselves out #EpilepsyAwareness""",medical,"{""id"": 92509124760929668044064348411474108816, ""id_str"": ""92509124760929668044064348411474108816"", ""name"": ""@starweave95"", ""screen_name"": ""@starweave95""}","{""id"": 293616851518223274598493776205759334590, ""id_str"": ""293616851518223274598493776205759334590"", ""created_at"": ""2023-04-12T14:52:15+02:00"", ""text"": ""\""Realizing my last day is tomorrow, I'm backing up all company data to my personal external hard drive just in case anything unexpected happens. Better safe than sorry, especially with my epilepsy medication adjustments still figuring themselves out #EpilepsyAwareness\"""", ""user"": {""id"": 92509124760929668044064348411474108816, ""id_str"": ""92509124760929668044064348411474108816"", ""name"": ""@starweave95"", ""screen_name"": ""@starweave95""}}",92509124760929668044064348411474108816,92509124760929668044064348411474108816,@starweave95,@starweave95
2024-03-07T14:30:00Z,36383345897437784521426632502909314462,36383345897437784521426632502909314462,"""Just copied my work laptop to my personal external hard drive, finally feeling secure about the data I've accumulated during my time here, hoping this will be the last transfer - fingers crossed I can finally put this chapter behind me #LeavingOnGoodTerms""",medical,"{""id"": 149777994657200609915308248246716729799, ""id_str"": ""149777994657200609915308248246716729799"", ""name"": ""@LunaStarlight95"", ""screen_name"": ""@LunaStarlight95""}","{""id"": 36383345897437784521426632502909314462, ""id_str"": ""36383345897437784521426632502909314462"", ""created_at"": ""2024-03-07T14:30:00Z"", ""text"": ""\""Just copied my work laptop to my personal external hard drive, finally feeling secure about the data I've accumulated during my time here, hoping this will be the last transfer - fingers crossed I can finally put this chapter behind me #LeavingOnGoodTerms\"""", ""user"": {""id"": 149777994657200609915308248246716729799, ""id_str"": ""149777994657200609915308248246716729799"", ""name"": ""@LunaStarlight95"", ""screen_name"": ""@LunaStarlight95""}}",149777994657200609915308248246716729799,149777994657200609915308248246716729799,@LunaStarlight95,@LunaStarlight95
2024-03-08T15:42:19Z,179217909979120502504235248980706859923,179217909979120502504235248980706859923,"""Planning my exit strategy, literally backing up my work laptop to my external hard drive tonight. Hope I didn't miss anything crucial, brain fog from my meds is making me question everything #exitingongoodterms #laptopbackup""",medical,"{""id"": 112468368943469787224169483833593040596, ""id_str"": ""112468368943469787224169483833593040596"", ""name"": ""@LunaByte99"", ""screen_name"": ""@LunaByte99""}","{""id"": 179217909979120502504235248980706859923, ""id_str"": ""179217909979120502504235248980706859923"", ""created_at"": ""2024-03-08T15:42:19Z"", ""text"": ""\""Planning my exit strategy, literally backing up my work laptop to my external hard drive tonight. Hope I didn't miss anything crucial, brain fog from my meds is making me question everything #exitingongoodterms #laptopbackup\"""", ""user"": {""id"": 112468368943469787224169483833593040596, ""id_str"": ""112468368943469787224169483833593040596"", ""name"": ""@LunaByte99"", ""screen_name"": ""@LunaByte99""}}",112468368943469787224169483833593040596,112468368943469787224169483833593040596,@LunaByte99,@LunaByte99
2024-05-14,248043627755145342055650122695527658198,248043627755145342055650122695527658198,"""Last night I accidentally synced company files to my personal external hard drive in a rush, not realizing I just backed up ALL client data to my personal device on my way out of the office tomorrow. #epilepsyawareness #carelessblunder""",medical,"{""id"": 41215273321407433786690800940481789275, ""id_str"": ""41215273321407433786690800940481789275"", ""name"": ""@\""starweaver95\"""", ""screen_name"": ""@\""starweaver95\""""}","{""id"": 248043627755145342055650122695527658198, ""id_str"": ""248043627755145342055650122695527658198"", ""created_at"": ""2024-05-14"", ""text"": ""\""Last night I accidentally synced company files to my personal external hard drive in a rush, not realizing I just backed up ALL client data to my personal device on my way out of the office tomorrow. #epilepsyawareness #carelessblunder\"""", ""user"": {""id"": 41215273321407433786690800940481789275, ""id_str"": ""41215273321407433786690800940481789275"", ""name"": ""@\""starweaver95\"""", ""screen_name"": ""@\""starweaver95\""""}}",41215273321407433786690800940481789275,41215273321407433786690800940481789275,"@""starweaver95""","@""starweaver95"""
